time,row,col,demand
129,0,1,0
51,7,2,0
553,7,4,0
447,3,5,45
282,0,0,0
239,1,2,50
155,2,7,59
598,2,0,0
384,5,1,18
613,6,4,0
480,1,6,443
320,7,6,6
313,1,2,42
35,1,4,135
724,1,5,1017
363,4,3,35
637,5,2,11
387,3,5,142
469,0,7,111
477,4,1,0
389,1,7,48
285,0,4,47
442,7,1,0
90,0,1,16
70,3,6,508
664,3,4,71
594,1,1,0
89,5,2,6
346,6,2,17
300,1,1,0
82,7,1,0
91,6,2,4
367,2,7,7
216,6,2,0
164,6,4,14
341,1,1,0
718,1,2,69
344,2,4,10
316,6,0,0
366,6,4,7
207,5,2,0
416,2,6,7
298,7,3,0
378,2,1,17
74,7,4,4
320,5,0,0
203,6,6,0
210,0,4,36
707,1,0,0
472,5,7,77
547,3,7,129
692,7,5,0
216,4,4,8
572,6,3,10
678,4,1,0
332,5,6,83
111,2,7,43
85,4,6,89
180,0,0,0
661,7,4,31
498,6,1,0
703,1,7,225
278,1,7,23
267,5,6,65
651,6,4,0
220,2,5,8
437,6,3,0
508,3,0,0
204,0,3,53
528,7,3,0
184,4,2,0
16,0,3,155
376,1,6,85
280,7,7,0
593,4,5,105
72,3,3,22
562,6,3,16
460,0,4,27
190,3,3,19
278,4,6,14
611,7,1,0
377,0,3,92
404,0,3,149
48,2,4,27
75,7,5,0
169,7,6,15
442,4,5,0
235,6,2,0
320,7,1,0
59,5,1,3
701,0,6,1474
250,7,1,0
156,5,1,0
583,7,7,0
205,5,5,48
17,6,5,14
565,3,6,32
111,4,6,43
431,1,7,106
618,6,2,11
174,6,2,7
516,4,4,9
304,3,1,0
62,0,2,19
316,0,0,0
650,5,2,0
713,0,0,0
675,2,2,119
305,3,4,55
198,2,7,5
498,2,0,0
499,0,2,28
133,2,0,0
199,0,6,0
71,2,4,57
417,2,5,7
424,0,4,94
159,2,0,0
137,6,4,7
44,4,3,77
58,4,2,0
171,3,3,0
664,3,0,0
555,1,2,10
369,0,0,0
485,6,5,22
727,7,4,95
422,6,6,12
405,7,6,11
599,2,5,193
310,3,3,83
141,5,0,0
638,2,3,30
303,3,0,0
53,4,0,0
35,6,3,34
415,4,7,7
421,3,1,43
470,2,6,61
443,1,4,0
135,0,0,7
478,6,6,228
91,2,2,51
622,1,3,156
669,5,1,0
499,2,1,0
688,7,4,21
227,3,2,0
106,1,1,0
365,2,4,7
457,4,2,0
272,2,2,5
498,0,4,159
502,5,3,0
268,1,7,29
76,6,2,0
594,4,7,291
347,1,7,6
294,5,7,15
33,0,0,37
45,4,7,9
254,1,5,161
79,3,6,4
127,2,2,0
217,0,5,34
688,3,4,140
472,7,6,21
302,6,7,25
674,5,7,41
696,6,3,0
361,0,5,159
17,2,0,0
369,1,4,0
515,7,4,0
10,4,5,174
542,0,0,31
90,6,3,6
559,5,7,10
709,6,1,0
517,7,4,9
85,0,4,158
504,0,2,38
38,7,7,20
172,7,1,0
139,3,2,13
527,0,0,0
461,5,0,0
154,3,1,0
597,3,3,142
551,4,6,375
15,3,6,49
423,1,3,101
168,1,7,53
96,2,2,17
616,4,3,18
50,1,3,19
87,3,2,26
683,6,7,0
198,1,5,0
505,1,6,199
460,2,7,61
255,7,0,0
574,3,3,100
4,3,1,0
217,4,5,29
678,0,5,12
148,4,5,7
691,3,3,0
130,5,2,0
525,4,1,23
163,5,6,402
229,3,2,5
262,6,6,5
389,5,2,0
532,5,4,31
121,2,7,24
643,2,5,67
512,3,3,9
601,6,3,0
633,3,4,11
544,6,5,0
650,4,1,31
578,5,5,115
233,1,5,29
511,2,1,0
157,2,3,69
245,4,6,0
652,2,4,51
595,2,0,0
388,7,4,7
35,0,1,9
226,7,1,0
560,0,1,0
116,4,3,46
249,4,7,5
190,4,3,31
64,7,7,42
689,2,2,0
601,0,7,196
203,0,6,20
129,3,2,28
688,5,4,12
373,6,0,0
602,6,3,0
69,5,7,42
54,5,6,3
457,3,0,8
654,3,2,12
677,0,6,86
364,5,1,7
353,6,4,6
125,4,1,0
524,7,6,9
697,5,1,69
211,1,3,76
275,4,5,18
139,4,3,91
551,3,4,135
130,4,5,139
658,5,4,12
692,0,3,0
31,3,3,9
208,3,5,88
574,6,5,26
318,5,0,0
397,7,7,7
156,1,6,124
315,6,3,0
380,1,6,153
14,2,5,99
374,4,7,50
274,4,5,9
275,3,4,5
572,2,3,94
117,2,4,20
539,0,1,0
116,2,3,66
415,3,3,19
231,1,4,16
607,2,4,28
553,2,6,461
440,0,2,0
731,5,3,82
617,6,3,11
615,5,1,0
600,1,3,231
576,1,1,10
668,0,1,12
163,1,7,402
486,4,0,0
285,5,4,29
47,4,3,18
131,3,4,63
519,1,0,0
117,3,0,0
179,2,2,4
33,2,0,3
89,1,5,209
223,6,0,0
248,7,1,0
387,4,0,0
79,0,0,0
174,5,2,0
455,1,7,91
461,1,6,69
727,6,6,0
336,3,5,422
308,4,5,79
557,3,6,110
9,3,0,0
131,1,3,505
101,3,1,0
658,0,0,0
585,6,7,0
667,1,0,12
134,4,3,11
544,4,0,0
456,0,7,56
417,7,5,0
58,6,4,9
203,7,5,0
346,5,4,0
550,4,7,144
283,1,0,0
235,7,1,0
99,6,0,0
148,2,2,0
464,7,4,0
729,4,6,177
690,1,7,0
439,0,2,13
366,4,7,57
39,2,1,0
206,1,0,0
696,2,0,22
690,0,0,0
695,1,0,12
287,2,2,29
203,1,4,5
582,0,7,71
496,4,7,100
618,3,5,128
615,2,6,64
130,5,0,0
195,0,5,20
632,3,0,0
399,4,0,0
207,1,6,45
497,0,4,81
66,7,4,45
395,4,6,7
582,1,5,88
518,0,3,61
328,0,3,57
329,5,5,67
342,6,2,0
38,4,6,68
426,1,2,43
66,0,2,24
331,7,7,6
157,7,7,66
189,3,0,4
19,1,7,311
254,5,4,111
268,4,4,29
41,2,4,75
430,5,2,43
420,2,7,31
693,3,3,202
196,6,1,0
138,7,4,0
285,3,3,61
281,5,2,0
285,3,1,0
182,6,0,0
93,2,6,117
517,3,6,47
329,5,3,42
638,2,2,37
197,5,4,8
281,0,4,32
277,2,3,5
602,0,2,64
696,4,3,22
113,6,1,0
398,5,1,0
250,0,1,0
501,3,5,493
652,7,2,0
626,3,2,0
504,6,2,0
432,3,1,8
208,5,6,141
550,6,3,9
150,1,4,0
425,7,1,0
619,2,6,121
643,2,7,116
68,6,4,39
655,3,7,0
559,1,5,0
471,5,4,69
334,7,1,0
704,7,6,0
64,6,1,0
562,6,5,10
142,1,5,135
622,6,6,28
141,7,6,11
322,1,7,0
709,0,0,0
468,2,5,34
28,5,2,6
93,2,4,89
315,3,6,113
307,3,2,15
1,1,4,3
610,7,5,0
301,3,4,107
706,1,6,69
251,5,1,0
5,4,0,0
190,4,5,43
53,0,1,0
4,0,1,0
67,3,1,15
63,5,7,34
620,5,1,0
171,6,3,4
655,0,6,20
21,1,3,38
401,2,1,37
612,7,6,28
34,6,2,0
478,0,3,77
164,4,7,270
567,3,6,200
427,4,1,24
567,7,3,0
424,5,1,0
330,7,5,16
708,2,5,56
397,3,5,71
56,4,6,0
558,2,3,26
552,4,0,0
237,6,4,13
579,5,7,27
182,1,6,7
563,3,0,0
15,0,5,150
729,4,7,118
592,0,5,98
98,7,5,17
547,3,1,0
469,7,5,0
120,3,0,0
347,6,5,6
649,7,5,31
44,4,4,57
683,5,2,0
70,4,7,12
673,1,5,173
319,5,5,0
546,6,5,40
474,5,7,0
276,7,0,0
36,7,1,0
9,3,7,191
569,1,1,16
513,6,2,0
143,0,1,4
729,0,5,259
604,1,5,110
61,3,6,75
375,6,5,39
221,2,6,0
311,3,5,402
478,4,6,759
706,1,0,0
328,6,0,0
673,7,4,12
86,4,5,196
724,3,1,36
133,7,7,0
24,7,7,3
712,0,4,43
403,7,6,18
370,6,0,0
205,4,3,28
268,7,5,0
531,2,6,255
717,5,7,43
338,5,6,60
435,7,7,8
281,2,3,18
317,3,2,0
360,4,0,0
617,0,1,11
258,5,3,5
471,7,0,0
260,5,3,14
486,2,0,0
694,7,1,0
660,3,7,12
422,1,6,63
113,4,3,10
481,1,1,0
11,0,3,502
574,5,4,10
268,1,1,5
45,6,4,9
186,4,7,58
166,4,5,480
645,0,4,49
191,1,1,12
112,0,6,10
432,7,0,0
227,3,6,0
426,2,3,55
379,3,2,7
615,7,6,0
453,2,5,91
317,1,4,0
475,1,1,13
549,3,4,65
284,2,7,56
225,3,7,0
717,6,0,0
105,7,1,0
435,6,3,0
463,7,4,0
89,2,6,177
527,1,7,152
366,2,2,7
614,6,7,11
195,5,0,0
2,5,1,0
613,1,4,18
558,3,7,16
91,0,5,126
374,4,2,0
60,7,0,0
596,2,2,44
219,7,4,0
555,2,0,0
464,7,5,0
164,5,1,4
696,3,7,134
453,1,4,13
397,6,6,11
538,0,3,0
576,4,2,0
377,2,6,170
372,4,4,46
434,4,3,66
194,7,4,0
555,6,3,16
15,4,3,17
41,1,4,109
728,2,7,2550
89,3,2,16
153,4,4,176
559,1,3,10
352,2,0,6
359,6,1,0
354,5,4,54
330,5,5,67
304,6,0,0
609,7,2,0
35,7,7,9
629,0,3,86
573,1,7,184
634,2,6,0
293,2,6,79
156,6,4,4
654,2,2,51
379,6,5,39
241,3,1,9
152,0,0,0
644,5,7,67
101,2,2,4
709,2,2,0
145,2,3,14
60,3,4,169
143,4,7,17
75,7,6,0
568,5,0,32
546,2,5,160
434,7,3,0
282,1,2,61
408,3,1,39
73,7,2,0
235,4,7,16
118,2,0,4
667,6,6,133
215,0,6,96
573,4,0,0
92,7,1,0
274,2,6,9
242,2,7,31
675,6,6,12
280,4,7,9
376,4,6,74
522,6,4,38
79,3,3,4
653,2,4,82
448,3,7,58
287,4,6,23
264,2,7,14
624,2,3,134
261,5,3,9
491,5,2,0
56,0,3,111
315,1,1,20
190,0,6,19
556,0,6,110
547,7,4,0
135,0,6,168
218,6,2,0
589,3,1,17
577,1,3,142
183,7,2,0
272,2,4,14
114,7,5,0
548,1,1,0
696,3,6,350
234,5,7,37
513,1,4,0
702,4,1,13
10,1,7,377
68,6,3,49
451,7,6,20
98,4,3,143
122,4,4,4
247,6,7,5
725,5,7,250
465,3,1,0
671,0,3,216
185,6,7,7
103,5,3,4
243,3,4,22
665,5,1,0
583,2,5,44
669,5,3,20
340,5,2,0
690,7,3,0
262,4,5,161
582,3,1,0
619,3,3,121
336,7,7,0
666,0,0,39
557,5,0,0
259,7,0,0
264,7,3,9
99,3,7,4
119,0,7,27
731,1,5,154
57,3,1,15
197,7,7,0
33,2,6,221
189,1,6,24
723,0,4,309
696,0,6,350
187,0,5,34
277,2,7,9
477,1,6,255
236,2,4,42
105,5,4,6
404,2,0,0
470,6,5,34
179,2,5,15
499,1,5,167
675,2,4,95
617,5,4,11
261,3,6,139
235,4,0,0
298,3,7,0
356,6,2,0
87,7,5,26
688,0,0,12
71,5,1,0
395,1,2,0
468,5,4,8
433,2,0,0
160,3,3,69
371,3,2,0
183,4,6,15
36,5,5,118
309,7,0,0
447,7,0,0
615,3,6,92
147,0,5,4
465,2,4,13
295,4,3,211
133,7,6,0
180,6,3,0
65,6,6,42
306,7,2,0
502,4,4,36
580,4,4,122
168,6,4,7
30,2,3,6
260,7,1,0
126,5,5,0
649,5,3,0
234,0,5,16
422,0,6,82
96,0,2,17
638,3,4,37
152,7,4,0
296,6,7,0
653,1,1,20
333,1,4,93
422,2,0,7
426,4,1,19
61,4,0,0
437,0,7,53
270,5,0,0
110,0,4,23
174,0,4,7
633,2,2,0
33,6,3,0
111,7,3,6
447,1,6,13
118,5,3,0
592,0,3,210
234,3,0,0
107,6,3,4
93,5,2,10
490,1,7,0
138,6,0,0
96,2,3,29
368,5,1,0
301,2,7,98
601,7,1,0
431,4,3,106
552,5,1,0
394,3,2,0
556,0,3,94
627,5,6,37
430,2,5,168
702,6,2,0
635,7,1,0
3,3,5,8
530,1,5,190
632,1,1,0
471,7,1,0
557,6,5,0
7,0,0,3
31,5,6,0
438,7,3,8
85,1,4,180
711,3,7,13
577,6,2,0
639,3,0,0
574,7,6,0
172,7,2,0
487,2,3,14
492,2,5,28
117,0,6,17
447,6,4,8
100,7,3,0
190,6,7,24
7,7,2,0
143,2,6,94
269,6,5,0
44,5,5,387
687,0,1,0
240,7,0,0
554,4,7,58
447,4,2,0
229,6,2,0
459,3,2,13
676,1,5,86
730,5,5,45
72,1,6,12
331,4,2,0
648,6,5,39
383,2,5,675
392,2,7,7
95,1,3,98
455,3,5,86
315,3,7,10
678,1,6,12
676,5,3,0
350,4,0,0
404,5,4,30
186,4,5,15
224,1,6,0
520,7,6,9
277,0,5,32
667,6,3,0
54,6,5,3
72,7,7,4
721,6,5,104
174,2,2,0
343,2,4,0
499,2,6,231
545,2,5,249
193,7,0,5
695,5,3,12
625,5,6,78
438,1,3,53
222,1,3,8
475,5,4,90
151,5,6,0
301,3,7,40
296,1,7,0
682,6,6,0
178,0,4,0
24,1,1,3
535,3,4,0
300,3,2,9
29,0,7,9
534,6,0,0
64,5,7,166
108,2,1,0
91,4,2,6
625,6,1,0
10,3,4,208
561,7,7,0
548,7,2,0
214,4,1,0
178,1,6,15
212,4,3,12
319,1,3,0
397,4,2,0
671,1,7,172
93,2,1,4
421,0,1,7
491,4,0,0
453,2,3,58
503,3,4,117
362,6,0,0
250,5,5,17
715,6,6,35
652,2,1,12
532,4,2,0
387,1,6,78
249,7,3,0
149,5,4,11
4,0,6,0
390,0,3,0
48,1,1,0
95,5,0,0
431,0,3,118
686,1,3,0
19,7,4,8
55,0,2,15
43,5,5,183
532,1,7,49
656,5,2,0
660,5,4,20
661,5,0,0
610,7,4,0
258,1,0,0
654,3,3,71
582,1,4,10
490,5,2,0
124,6,2,0
526,2,2,23
151,0,1,0
196,2,6,16
647,7,1,0
194,4,3,36
110,2,0,0
156,1,2,362
625,1,6,60
389,3,1,0
35,4,3,52
569,5,6,32
651,3,5,114
280,1,0,0
656,6,0,0
406,5,4,78
307,1,2,83
661,4,6,39
159,0,6,425
121,2,2,11
32,3,0,0
120,1,2,13
157,3,6,187
478,2,0,0
413,2,1,7
378,2,0,0
326,1,0,0
424,4,0,0
654,3,4,31
127,4,1,0
335,2,0,0
211,0,3,109
303,1,2,34
260,0,1,0
102,2,2,0
505,4,2,0
680,4,5,0
560,2,2,0
286,6,2,0
19,1,3,112
11,5,2,0
193,1,1,5
237,5,5,21
118,3,7,17
340,6,5,0
584,5,3,0
305,0,5,74
539,7,4,0
299,3,2,0
535,3,7,0
448,7,2,0
272,2,5,0
586,5,4,0
6,0,4,0
409,2,5,532
644,2,3,37
721,4,5,222
505,1,5,167
535,4,3,40
727,7,2,0
551,6,6,71
146,5,1,0
133,4,5,163
406,3,6,715
232,2,6,37
147,1,5,18
123,4,4,4
145,1,1,0
219,4,2,0
612,2,2,18
419,7,0,0
482,3,7,45
698,7,4,35
172,5,5,4
218,0,5,13
570,7,5,0
71,6,3,6
62,0,0,34
228,4,5,5
63,0,3,64
405,5,2,7
572,0,1,32
12,0,0,14
189,3,2,7
486,2,5,22
35,0,4,181
599,7,0,0
218,7,1,0
43,0,2,72
609,3,6,11
599,6,5,17
141,1,0,4
437,1,7,45
452,0,1,8
515,5,1,0
560,3,6,16
720,5,5,118
309,2,6,196
506,6,1,9
337,3,2,6
78,5,2,0
285,2,3,65
638,5,4,19
678,5,5,41
709,0,4,13
390,3,5,23
106,6,1,0
288,7,5,40
352,7,0,0
352,1,6,114
49,5,7,42
289,6,2,0
345,7,7,0
393,4,0,0
721,2,3,200
164,3,3,146
280,5,3,32
541,0,2,25
668,7,4,39
114,4,5,33
630,5,1,37
212,7,4,0
432,2,5,119
426,7,0,0
104,6,0,0
51,6,2,0
278,1,5,18
35,1,6,433
377,3,4,135
202,4,1,5
524,6,4,9
659,2,5,12
181,5,2,0
366,3,6,39
136,0,1,4
274,5,0,0
142,0,6,442
188,3,6,43
316,1,0,6
137,3,4,83
277,1,3,41
293,3,5,64
288,1,3,89
695,1,1,21
612,3,1,0
360,6,2,0
561,3,2,0
80,6,6,0
51,2,2,12
440,1,4,0
193,0,6,25
272,1,4,0
371,4,5,7
281,2,2,14
240,2,2,17
7,7,6,22
183,1,0,0
420,5,3,7
64,1,4,75
483,5,0,0
322,2,7,10
647,5,2,0
603,2,3,121
80,2,3,19
550,5,5,375
232,1,0,0
298,3,1,0
457,4,1,13
693,3,6,247
708,4,5,99
387,4,7,66
526,4,6,486
543,0,1,0
34,6,0,0
652,0,1,0
52,3,0,0
514,6,2,0
89,0,4,73
123,3,6,7
262,0,6,80
187,1,0,0
420,1,0,0
578,3,5,440
438,3,0,0
470,1,5,151
149,5,0,0
597,7,7,10
494,4,3,14
593,1,1,0
11,2,3,246
423,5,7,94
24,2,5,11
394,3,3,7
476,7,6,8
297,6,1,0
611,6,5,11
233,0,3,29
202,7,0,0
149,3,7,0
585,5,0,0
377,7,6,17
715,7,3,0
339,4,2,0
240,3,4,39
233,6,5,21
659,6,6,39
504,5,6,372
79,5,0,0
286,5,4,9
376,2,6,177
112,2,2,33
507,2,1,0
279,5,2,0
584,3,0,0
537,7,3,0
57,5,6,72
306,1,5,113
53,6,3,0
34,3,7,149
156,0,5,197
355,3,0,6
142,0,3,42
123,0,2,31
675,1,0,0
720,5,7,163
500,0,4,137
130,6,2,0
444,6,2,0
577,0,4,61
79,0,5,0
243,3,6,44
125,1,3,0
323,5,3,0
170,6,6,0
374,3,5,103
2,3,5,5
18,7,6,74
237,5,1,21
214,7,4,12
85,3,1,19
510,5,6,0
613,0,0,0
106,2,2,6
15,7,1,0
124,2,3,0
220,2,2,5
411,4,3,43
490,2,7,0
284,5,5,56
356,3,5,237
240,4,4,31
729,0,2,82
553,0,1,16
368,1,7,11
568,7,4,52
114,5,2,0
238,4,5,37
679,1,3,12
522,6,7,29
60,7,5,54
295,3,7,6
388,5,6,11
300,2,0,0
700,6,1,0
593,3,7,88
89,5,0,4
422,5,4,51
551,5,0,0
485,3,3,14
483,3,1,0
487,5,0,0
628,6,3,19
729,0,3,104
311,7,0,0
219,4,0,0
161,6,0,0
580,3,1,27
583,5,7,10
358,0,2,48
272,5,7,0
235,1,0,5
532,5,2,15
278,5,3,9
242,7,4,0
88,4,2,0
698,4,6,246
676,7,7,0
665,0,4,90
285,1,3,65
651,0,2,71
606,0,4,11
716,0,0,43
628,4,3,164
392,6,3,0
195,6,5,0
95,3,2,28
244,0,7,5
357,0,4,114
135,7,6,39
219,2,6,26
338,7,2,0
211,2,6,379
631,0,6,0
335,6,4,26
316,4,0,0
247,3,1,0
478,7,2,0
202,6,7,5
50,6,1,0
533,0,1,9
44,5,7,315
230,6,6,0
162,3,5,581
39,5,3,138
493,4,5,86
250,4,0,0
619,2,2,28
454,6,6,13
232,0,6,13
325,2,4,83
628,7,5,86
458,1,1,8
390,3,1,0
263,5,4,9
0,0,7,33
477,7,1,0
242,1,1,5
112,4,3,10
573,1,6,435
413,2,7,31
637,0,1,0
640,0,0,60
393,6,6,0
710,0,5,0
304,1,5,92
272,0,4,0
100,3,5,6
711,5,0,0
493,1,1,0
668,1,2,133
427,6,5,24
70,5,7,24
411,0,3,94
18,4,3,77
347,1,6,6
139,6,0,0
288,3,6,34
504,7,3,0
391,2,4,18
175,4,0,0
42,4,6,725
229,5,3,5
535,6,7,0
293,7,3,0
97,4,3,33
174,1,7,7
687,4,7,0
581,7,4,10
132,0,1,4
546,7,7,0
512,7,0,0
83,2,3,284
395,0,4,0
162,3,2,14
721,3,2,14
295,1,4,0
95,1,0,10
91,3,0,0
310,0,7,215
512,7,5,0
153,4,3,37
129,2,4,205
293,4,2,0
284,0,5,14
382,3,2,28
126,2,5,4
655,6,2,0
326,0,5,139
623,0,0,0
631,5,1,37
462,2,3,27
354,0,4,64
590,1,6,71
504,2,0,9
546,6,4,0
19,3,7,71
654,1,3,39
435,1,1,0
24,1,2,14
682,6,0,0
377,1,5,124
130,1,0,0
4,5,7,0
499,1,0,0
491,3,7,0
29,7,3,0
696,0,0,0
499,3,6,312
424,4,4,31
513,5,7,0
267,1,6,18
605,2,3,103
633,0,0,11
678,6,6,0
214,7,3,5
727,7,6,95
158,5,0,0
303,1,5,132
530,7,1,0
90,4,2,0
731,4,5,340
675,6,7,41
265,4,5,41
349,6,4,10
262,2,3,53
39,1,1,3
240,1,3,103
400,6,0,0
720,0,1,45
57,1,3,397
716,4,7,78
194,6,0,0
119,0,5,27
10,5,1,3
28,4,2,0
297,6,4,0
195,1,4,16
89,2,5,89
593,2,2,105
336,7,4,10
442,5,3,0
506,7,5,29
268,1,3,18
406,2,2,48
291,3,1,0
651,5,1,0
449,4,0,0
96,2,4,54
584,1,0,0
25,5,5,14
392,7,5,0
242,1,0,0
253,5,3,9
497,6,4,8
149,4,0,0
687,1,3,12
723,4,5,1076
43,3,6,1505
364,4,1,22
62,3,3,39
236,3,6,47
498,2,6,173
332,2,6,186
209,4,1,0
684,0,5,21
392,7,6,0
278,4,3,18
89,7,5,22
686,3,6,0
37,2,4,66
415,3,1,0
469,2,4,130
91,0,1,6
633,4,2,0
552,3,1,52
609,5,3,0
395,5,0,0
79,4,2,0
632,1,3,37
417,6,5,7
64,3,2,0
646,3,0,0
75,2,2,4
467,0,6,0
106,1,3,27
159,7,6,0
329,0,2,20
495,0,0,0
590,3,4,660
461,1,5,34
385,6,5,11
361,5,6,159
385,2,4,78
109,7,3,6
26,7,2,0
714,0,4,22
52,3,3,0
557,6,0,0
622,0,6,82
621,5,4,18
187,3,4,46
420,1,7,7
153,3,7,30
20,3,1,5
625,5,5,116
50,5,6,3
621,5,5,46
381,0,2,22
158,2,6,359
142,0,7,48
673,2,6,428
129,5,0,0
634,6,2,0
721,6,6,132
394,3,4,0
63,4,4,190
147,6,6,4
641,7,2,0
615,5,5,18
381,2,3,50
439,4,6,25
321,4,4,10
354,1,4,27
323,2,7,0
493,0,2,109
385,7,4,23
283,5,4,29
420,4,2,0
345,1,1,0
666,4,7,337
420,7,1,0
52,6,1,0
296,3,2,0
228,7,7,0
525,0,0,0
377,5,3,17
680,7,3,0
56,2,5,60
661,2,5,255
550,5,4,49
27,4,6,0
179,5,2,0
475,7,5,8
101,2,6,0
69,3,5,568
406,6,0,0
301,0,5,104
609,2,1,0
491,6,7,8
556,0,0,0
4,0,7,0
376,5,7,39
31,6,6,0
239,3,1,8
188,4,0,0
560,3,3,10
94,4,7,35
330,4,4,26
209,2,6,177
616,2,7,121
400,5,4,41
537,5,7,0
165,0,4,464
724,4,4,213
473,4,2,0
93,6,5,26
147,2,7,7
510,4,2,15
218,7,5,5
14,7,5,8
94,7,6,4
121,1,5,59
421,0,7,43
383,6,1,11
448,4,7,45
359,7,5,6
185,2,7,27
634,2,5,0
719,1,7,212
400,7,1,0
212,0,5,76
499,3,7,36
172,4,1,0
30,3,0,0
651,7,3,12
206,7,3,5
439,0,3,40
308,6,2,0
155,0,0,4
425,3,3,31
570,2,6,177
382,7,5,22
113,5,1,0
7,4,6,0
153,4,0,0
178,7,5,0
12,7,7,0
414,4,3,407
272,2,3,5
601,7,0,0
326,0,2,16
152,2,6,66
443,5,2,0
39,4,5,147
547,5,7,80
262,4,7,53
42,1,7,505
13,0,7,213
712,7,2,0
496,6,5,14
16,1,7,114
572,7,7,10
557,4,4,42
191,0,0,0
329,5,6,93
484,1,5,28
596,2,7,247
314,3,3,57
300,2,4,9
722,0,7,390
279,2,5,9
5,5,6,0
695,5,0,0
673,5,3,0
533,1,5,15
82,5,0,0
484,3,5,86
464,5,2,0
654,3,5,31
162,1,7,84
393,3,6,7
574,6,2,10
537,0,1,0
527,5,0,0
219,5,4,26
507,0,1,9
725,5,0,0
163,5,2,11
30,7,5,0
196,3,3,8
250,7,7,0
174,0,1,0
53,0,2,9
605,3,3,36
618,6,6,11
81,2,5,111
90,1,4,35
129,5,1,0
232,3,3,21
315,5,6,0
664,3,1,20
205,7,5,5
614,2,5,82
307,7,2,0
253,5,7,14
553,7,3,0
722,2,5,613
5,2,2,0
411,7,1,0
694,0,5,181
300,4,1,6
348,4,6,10
385,3,6,291
572,4,7,52
262,0,2,22
110,7,0,0
402,6,0,0
239,6,1,0
95,5,3,4
607,5,6,0
697,6,2,13
380,5,5,107
641,6,1,0
357,2,4,64
96,1,7,43
295,7,1,0
320,0,1,0
471,0,7,138
446,6,1,0
485,2,3,22
377,0,4,74
597,6,7,78
318,2,2,16
576,1,2,115
108,6,3,0
502,7,6,95
707,6,3,0
77,2,7,0
568,1,5,184
613,1,5,46
578,0,5,149
59,3,5,105
271,6,4,0
99,6,7,0
257,1,5,53
320,0,4,0
12,6,2,0
284,4,7,38
686,0,2,0
125,5,2,0
235,6,6,16
115,2,5,43
234,2,1,8
163,0,4,124
676,5,5,74
462,1,0,0
324,2,3,10
148,0,5,0
635,6,3,11
403,6,2,41
208,3,4,68
252,3,5,27
678,7,4,0
42,2,2,158
715,0,4,156
171,2,6,0
119,3,1,6
423,4,1,19
431,7,2,7
8,4,1,0
662,4,6,71
108,7,6,4
17,6,7,5
377,4,3,28
282,7,2,0
44,1,1,3
253,1,0,0
160,3,2,30
416,0,3,0
307,2,2,40
86,2,5,310
592,1,4,105
389,1,0,0
206,1,7,40
2,5,6,0
532,1,0,0
27,7,6,0
536,4,5,0
367,1,5,7
572,5,3,26
196,1,6,5
634,7,1,0
336,2,2,48
46,6,6,46
149,6,3,0
247,2,7,0
325,1,4,87
351,1,3,216
525,0,2,114
523,7,0,0
359,1,2,81
324,6,2,0
471,2,0,0
300,5,0,0
152,4,1,14
47,1,0,0
53,6,2,0
30,2,7,3
717,5,5,134
80,5,1,4
95,7,7,16
352,3,6,108
458,7,3,0
268,5,7,0
729,3,3,141
683,7,0,0
120,6,7,24
528,5,0,0
357,3,6,304
558,6,0,0
233,4,0,8
490,3,6,14
78,7,1,0
508,0,6,99
117,0,4,33
431,7,0,0
99,5,5,6
14,2,6,147
546,6,3,9
140,2,6,1348
12,0,1,0
398,1,0,0
389,3,3,23
264,0,6,56
357,2,1,10
497,6,1,0
516,6,4,0
635,6,6,0
3,3,2,0
470,7,1,0
179,6,2,7
540,6,2,15
484,1,3,28
595,5,3,0
127,5,3,4
513,4,6,0
270,6,7,23
256,0,7,72
421,5,4,7
420,6,2,0
399,7,4,11
16,4,0,0
234,2,0,8
120,3,4,28
397,4,0,7
627,3,0,0
183,7,6,7
643,6,1,0
336,5,6,372
150,4,6,0
336,3,2,44
121,2,0,0
472,0,2,42
662,1,5,376
469,6,0,0
69,6,6,94
325,5,4,36
501,4,7,81
650,0,2,63
686,4,0,0
524,2,5,161
405,6,2,0
49,1,6,15
532,0,7,40
414,7,2,0
10,0,7,153
2,5,0,0
430,2,3,106
157,7,5,4
677,2,2,21
458,4,4,117
217,6,7,0
597,0,2,61
256,7,0,0
8,4,6,3
4,2,7,3
337,6,2,0
199,7,0,0
602,2,7,139
174,1,6,0
328,4,4,42
381,2,4,39
707,6,6,13
558,0,7,10
96,3,5,54
225,3,5,13
81,5,1,6
389,4,3,131
31,0,3,0
319,5,0,0
81,5,7,57
514,6,1,0
626,5,1,0
441,0,1,0
383,5,2,0
599,3,1,44
527,0,6,471
357,0,3,114
669,3,4,102
501,0,0,8
650,5,0,0
74,2,4,10
287,5,5,29
263,0,6,44
719,2,2,147
325,6,4,0
24,3,0,0
707,0,4,35
469,7,6,0
566,0,2,58
362,3,5,255
618,0,0,0
686,4,6,0
670,6,7,51
376,1,2,39
140,7,2,0
94,7,4,4
80,6,5,0
404,6,4,7
462,5,0,0
78,1,4,10
487,4,3,64
565,3,2,10
95,7,4,0
583,2,1,0
269,2,3,14
649,2,2,71
251,3,0,0
696,7,3,56
153,5,5,263
140,7,4,7
114,5,7,20
292,7,3,0
81,0,7,152
1,5,0,0
17,1,6,546
339,6,5,27
109,2,1,6
